time_day,TCE_zone1_x17_5_mg_L,TCE_zone2_x2_mg_L,cDCE_zone2_x2_mg_L,VC_zone2_x2_mg_L,TCE_zone2_x15_mg_L,cDCE_zone2_x15_mg_L,VC_zone2_x15_mg_L,TCE_zone2_x28_mg_L,cDCE_zone2_x28_mg_L,VC_zone2_x28_mg_L,source_mass_mg,source_active
7.95,17.9746324018717,5.80463567830405e-06,4.33845463276633e-05,6.056106341585e-06,0,0,0,0,0,0,960384424.12408,1
7.98,18.0046317954735,6.55961957570753e-06,4.95672713915671e-05,6.9357560862742e-06,0,0,0,0,0,0,960235366.253516,1
8.01,18.0346304870895,7.40373709647379e-06,5.65604560032846e-05,7.9330803113809e-06,0,0,0,0,0,0,960086311.606528,1
8.04,18.0646284767361,8.34635508494426e-06,6.44605021740111e-05,9.06238851291911e-06,0,0,0,0,0,0,959937260.182597,1
8.07,18.0946257644297,9.3976892816114e-06,7.33740093223292e-05,1.03395417467869e-05,0,0,0,0,0,0,959788211.981208,1
8.1,18.1246223501868,1.05688668153655e-05,8.34187023256392e-05,1.17820980224976e-05,0,0,0,0,0,0,959639167.001845,1
8.13,18.1546182340238,1.18719919019462e-05,9.47244277186674e-05,1.34094687931445e-05,0,0,0,0,0,0,959490125.24399,1
8.16,18.1846134159572,1.33202147890614e-05,0.000107434221434423,1.52430871335389e-05,0,0,0,0,0,0,959341086.707127,1
8.19,18.2146078960032,1.49278039773839e-05,0.000121705451503798,1.7306588206119e-05,0,0,0,0,0,0,959192051.390739,1
8.22,18.2446016741785,1.67102217343421e-05,0.000137711039135579,1.96260026195484e-05,0,0,0,0,0,0,959043019.294311,1
8.25,18.2745947504993,1.86842029042747e-05,0.000155640761587702,2.22299632876721e-05,0,0,0,0,0,0,958893990.417325,1
8.28,18.3045871249821,2.08678370041325e-05,0.000175702640211653,2.5149926396438e-05,0,0,0,0,0,0,958744964.759265,1
8.31,18.3345787976434,2.32806535784845e-05,0.000198124417003828,2.84204070832711e-05,0,0,0,0,0,0,958595942.319614,1
8.34,18.3645697684995,2.59437107711455e-05,0.00022315512292895,3.20792304269816e-05,0,0,0,0,0,0,958446923.097857,1
8.37,18.3945600375669,2.88796870533142e-05,0.000251066741190085,3.61677983363343e-05,0,0,0,0,0,0,958297907.093477,1
8.4,18.4245496048621,3.21129760297216e-05,0.000282155968506168,4.07313729116933e-05,0,0,0,0,0,0,958148894.305956,1
8.43,18.4545384704013,3.56697842249913e-05,0.00031674607731995,4.5819376836433e-05,0,0,0,0,0,0,957999884.734781,1
8.46,18.4845266342011,3.95782317322535e-05,0.000355188881695873,5.14857113328643e-05,0,0,0,0,0,0,957850878.379432,1
8.49,18.5145140962779,4.38684555850901e-05,0.000397866809477465,5.77890921910417e-05,0,0,0,0,0,0,957701875.239395,1
8.52,18.544500856648,4.85727156921954e-05,0.000445195083056411,6.47934043478027e-05,0,0,0,0,0,0,957552875.314154,1
8.55,18.574486915328,5.37255031517866e-05,0.000497624010859691,7.25680754575451e-05,0,0,0,0,0,0,957403878.603191,1
8.58,18.6044722723342,5.93636507398848e-05,0.000555641391386244,8.11884688554154e-05,0,0,0,0,0,0,957254885.105991,1
8.61,18.634456927683,6.5526445343194e-05,0.000619775031319971,9.07362962675988e-05,0,0,0,0,0,0,957105894.822037,1
8.64,18.6644408813909,7.22557420835542e-05,0.000690595378910894,0.000101300050572148,0,0,0,0,0,0,956956907.750814,1
8.67,18.6944241334743,7.95960798569261e-05,0.00076871827345075,0.000112975458857149,0,0,0,0,0,0,956807923.891804,1
8.7,18.7244066839495,8.75947979857179e-05,0.000854807811272876,0.000125865955960921,0,0,0,0,0,0,956658943.244493,1
8.73,18.7543885328331,9.63021536591021e-05,0.000949579328279008,0.00014008317861134,0,0,0,0,0,0,956509965.808363,1
8.76,18.7843696801415,0.000105771439811934,0.00105380249853774,0.0001557474802082,0,0,0,0,0,0,956360991.582899,1
8.79,18.8143501258909,0.000116059103069106,0.0011683045480111,0.00017298846621385,0,0,0,0,0,0,956212020.567585,1
8.82,18.844329870098,0.000127224861358817,0.00129397358194774,0.000191945550033181,0,0,0,0,0,0,956063052.761904,1
8.85,18.874308912779,0.000139331820775408,0.0014317620239343,0.000212768529174391,0,0,0,0,0,0,955914088.165341,1
8.88,18.9042872539505,0.000152446591250348,0.00158269016402128,0.000235618181387128,0,0,0,0,0,0,955765126.777379,1
8.91,18.9342648936287,0.0001666394005687,0.00174784981273824,0.000260666880374529,0,0,0,0,0,0,955616168.597503,1
8.94,18.9642418318302,0.000181984206248227,0.00192840805718559,0.000288099230570685,0,0,0,0,0,0,955467213.625196,1
8.97,18.9942180685714,0.000198558804779263,0.00212561111473961,0.000318112720365349,0,0,0,0,0,0,955318261.859943,1
9,19.0241936038686,0.000216444937705831,0.00234078827923418,0.000350918393043538,0,0,0,0,0,0,955169313.301227,1
9.03,19.0541684377382,0.000235728394012338,0.0025753559537906,0.000386741534589363,0,0,0,0,0,0,955020367.948534,1
9.06,19.0841425701968,0.000256499108265672,0.00283082176375663,0.000425822377381352,0,0,0,0,0,0,954871425.801346,1
9.09,19.1141160012607,0.000278851253949893,0.00310878874249142,0.000468416818681061,0,0,0,0,0,0,954722486.859148,1
9.12,19.1440887309462,0.000302883331419962,0.0034109595819962,0.000514797152688379,0,0,0,0,0,0,954573551.121424,1
9.15,19.1740607592699,0.00032869824989242,0.00373914093964497,0.000565252814806051,0,0,0,0,0,0,954424618.587659,1
9.18,19.2040320862482,0.000356403402884552,0.00409524779151788,0.000620091136623169,0,0,0,0,0,0,954275689.257337,1
9.21,19.2340027118973,0.000386110736509652,0.00448130782208621,0.000679638109993181,0,0,0,0,0,0,954126763.129941,1
9.24,19.2639726362339,0.000417936810034511,0.00489946583924523,0.000744239158447013,0,0,0,0,0,0,953977840.204956,1
9.27,19.2939418592742,0.000452002848106462,0.00535198820294343,0.000814259914046762,0,0,0,0,0,0,953828920.481867,1
9.3,19.3239103810347,0.000488434784061143,0.00584126725491797,0.00089008699765082,0,0,0,0,0,0,953680003.960157,1
9.33,19.3538782015318,0.000527363293728837,0.00636982573632031,0.000972128800427846,0,0,0,0,0,0,953531090.639311,1
9.36,19.3838453207818,0.000568923819166797,0.00694032117930714,0.0010608162643255,0,0,0,0,0,0,953382180.518814,1
9.39,19.4138117388013,0.00061325658175743,0.00755555025798461,0.00115660365907104,0,0,0,0,0,0,953233273.598149,1
9.42,19.4437774556067,0.000660506584127708,0.00821845308343178,0.00125996935315532,0,0,0,0,0,0,953084369.876802,1
9.45,19.4737424712142,0.000710823600363638,0.008932117426898,0.00137141657613076,0,0,0,0,0,0,952935469.354256,1
9.48,19.5037067856404,0.000764362154015131,0.00969978285467168,0.00149147416943721,0,0,0,0,0,0,952786572.029995,1
9.51,19.5336703989016,0.000821281483411169,0.0105248447575597,0.0016206973228596,0,0,0,0,0,0,952637677.903506,1
9.54,19.5636333110143,0.000881745493832685,0.0114108582574022,0.00175966829361701,0,0,0,0,0,0,952488786.974271,1
9.57,19.5935955219948,0.00094592269612112,0.0123615419725793,0.00190899710498653,0,0,0,0,0,0,952339899.241775,1
9.6,19.6235570318596,0.00101398613133403,0.0133807816240538,0.00206932222127694,0,0,0,0,0,0,952191014.705503,1
9.63,19.653517840625,0.00108611328109542,0.0144726334631299,0.00224131119588764,0,0,0,0,0,0,952042133.36494,1
9.66,19.6834779483076,0.00116248596332752,0.0156413275018155,0.00242566128911917,0,0,0,0,0,0,951893255.21957,1
9.69,19.7134373549236,0.00124329021309243,0.0168912705264335,0.00262310005234178,0,0,0,0,0,0,951744380.268877,1
9.72,19.7433960604895,0.00132871614831621,0.0182270488749675,0.00283438587508125,0,0,0,0,0,0,951595508.512347,1
9.75,19.7733540650216,0.00141895782021468,0.0196534309585245,0.00306030849154463,0,0,0,0,0,0,951446639.949463,1
9.78,19.8033113685365,0.00151421304828912,0.0211753695072795,0.00330168944308527,0,0,0,0,0,0,951297774.579711,1
9.81,19.8332679710505,0.00161468323981062,0.0227980035213219,0.00355938249309596,0,0,0,0,0,0,951148912.402575,1
9.84,19.86322387258,0.00172057319376496,0.0245266599069567,0.00383427399082251,0,0,0,0,0,0,951000053.41754,1
9.87,19.8931790731414,0.00183209088928425,0.0263668547792337,0.00412728318060739,0,0,0,0,0,0,950851197.62409,1
9.9,19.923133572751,0.00194944725864715,0.0283242944117783,0.00443936245310551,0,0,0,0,0,0,950702345.021711,1
9.93,19.9530873714254,0.00207285594498695,0.0304048758153857,0.00477149753506145,0,0,0,0,0,0,950553495.609887,1
9.96,19.983040469181,0.00220253304490472,0.0326146869273152,0.00512470761430002,0,0,0,0,0,0,950404649.388103,1
9.99,20.012992866034,0.00233869683624342,0.0349600063937839,0.00550004539666051,0,0,0,0,0,0,950255806.355844,1
10.02,20.0429445620009,0.00248156749133828,0.0374473029288096,0.0058985970916994,0,0,0,0,0,0,950106966.512594,1
10.05,20.0728955570982,0.00263136677611828,0.0400832342332942,0.00632148232409625,0,0,0,0,0,0,949958129.857838,1
10.08,20.1028458513421,0.00278831773549277,0.0428746454590634,0.00676985396782388,0,0,0,0,0,0,949809296.391062,1
10.11,20.1327954447492,0.00295264436551647,0.0458285672034957,0.0072448979002864,0,0,0,0,0,0,949660466.11175,1
10.14,20.1627443373358,0.00312457127288455,0.0489522130213715,0.00774783267378639,0,0,0,0,0,0,949511639.019387,1
10.17,20.1926925291183,0.00330432332236694,0.052252976441659,0.00827990910185689,0,0,0,0,0,0,949362815.113459,1
10.2,20.2226400201131,0.00349212527284741,0.0557384274781172,0.0088424097581825,0,0,0,0,0,0,949213994.393449,1
10.23,20.2525868103367,0.00368820140268787,0.0594163086238419,0.00943664838603861,0,0,0,0,0,0,949065176.858843,1
10.26,20.2825328998053,0.00389277512519149,0.0632945303212019,0.0100639692163964,0,0,0,0,0,0,948916362.509127,1
10.29,20.3124782885354,0.00410606859498923,0.0673811659000004,0.0107257461930739,0,0,0,0,0,0,948767551.343784,1
10.32,20.3424229765435,0.00432830230622359,0.0716844459781638,0.0114233821035603,0,0,0,0,0,0,948618743.362301,1
10.35,20.3723669638458,0.00455969468344928,0.0762127523207762,0.0121583076143991,0,0,0,0,0,0,948469938.564162,1
10.38,20.4023102504589,0.00480046166621449,0.0809746111548676,0.0129319802102867,0,0,0,0,0,0,948321136.948852,1
10.41,20.432252836399,0.00505081628832679,0.085978685938995,0.013745883036325,0,0,0,0,0,0,948172338.515857,1
10.44,20.4621947216827,0.00531096825284495,0.0912337695883416,0.0146015236431609,0,0,0,0,0,0,948023543.264661,1
10.47,20.4921359063262,0.00558112350387218,0.0967487761577855,0.0155004326350415,0,0,0,0,0,0,947874751.19475,1
10.5,20.522076390346,0.00586148379625631,0.102532731987149,0.016444162221131,0,0,0,0,0,0,947725962.305609,1
10.53,20.5520161737584,0.00615224626432887,0.108594766314634,0.0174342846707451,0,0,0,0,0,0,947577176.596724,1
10.56,20.58195525658,0.00645360299083785,0.114944101366257,0.0184723906734836,0,0,0,0,0,0,947428394.067579,1
10.59,20.611893638827,0.00676574057724689,0.121590041930926,0.0195600876055716,0,0,0,0,0,0,947279614.717659,1
10.62,20.6418313205158,0.0070888397165883,0.12854196443265,0.0206989977040427,0,0,0,0,0,0,947130838.54645,1
10.65,20.6717683016629,0.00742307477006668,0.135809305513181,0.0218907561507393,0,0,0,0,0,0,946982065.553438,1
10.68,20.7017045822847,0.00776861334861579,0.143401550140252,0.0231370090684284,0,0,0,0,0,0,946833295.738107,1
10.71,20.7316401623974,0.00812561590061197,0.151328219258369,0.024439411431671,0,0,0,0,0,0,946684529.099944,1
10.74,20.7615750420176,0.00849423530694416,0.159598857000903,0.0257996248954094,0,0,0,0,0,0,946535765.638432,1
10.77,20.7915092211617,0.00887461648463212,0.168223017484021,0.0272193155445629,0,0,0,0,0,0,946387005.353059,1
10.8,20.8214426998459,0.00926689600017242,0.177210251204684,0.0287001515682473,0,0,0,0,0,0,946238248.243308,1
10.83,20.8513754780867,0.00967120169377413,0.186570091066651,0.0302438008625444,0,0,0,0,0,0,946089494.308666,1
10.86,20.8813075559005,0.010087652315625,0.196312038060045,0.0318519285660596,0,0,0,0,0,0,945940743.548618,1
10.89,20.9112389333037,0.0105163571753031,0.2064455466216,0.0335261945327997,0,0,0,0,0,0,945791995.96265,1
10.92,20.9411696103127,0.0109574158054176,0.216980009704229,0.0352682507471961,0,0,0,0,0,0,945643251.550247,1
10.95,20.9710995869438,0.0114109176405308,0.227924743585962,0.0370797386863691,0,0,0,0,0,0,945494510.310894,1
10.98,21.0010288632135,0.0118769417123706,0.23928897244967,0.0389622866349962,0,0,0,0,0,0,945345772.244078,1
11.01,21.0309574391381,0.0123555563623055,0.251081812766235,0.040917506958395,0,0,0,0,0,0,945197037.349283,1
11.04,21.060885314734,0.0128468189720033,0.263312257515016,0.0429469933396624,0,0,0,0,0,0,945048305.625995,1
11.07,21.0908124900176,0.0133507757131493,0.275989160276511,0.0450523179869308,0,0,0,0,0,0,944899577.073701,1
11.1,21.1207389650054,0.0138674613170428,0.28912121923311,0.0472350288170003,0,0,0,0,0,0,944750851.691885,1
11.13,21.1506647397136,0.0143968988648392,0.302716961114653,0.0494966466217836,0,0,0,0,0,0,944602129.480033,1
11.16,21.1805898141587,0.0149390995991404,0.316784725126306,0.0518386622241632,0,0,0,0,0,0,944453410.437631,1
11.19,21.210514188357,0.0154940627575805,0.331332646896846,0.0542625336299991,0,0,0,0,0,0,944304694.564165,1
11.22,21.240437862325,0.0160617754289852,0.346368642486,0.0567696831831424,0,0,0,0,0,0,944155981.85912,1
11.25,21.270360836079,0.0166422124326191,0.361900392489825,0.0593614947304096,0,0,0,0,0,0,944007272.321982,1
11.28,21.3002831096355,0.0172353362209666,0.37793532628343,0.0620393108035422,0,0,0,0,0,0,943858565.952237,1
11.31,21.3302046830107,0.0178410968064226,0.394480606440416,0.0648044298252298,0,0,0,0,0,0,943709862.74937,1
11.34,21.3601255562211,0.0184594317121983,0.411543113368457,0.0676581033463018,0,0,0,0,0,0,943561162.712868,1
11.37,21.3900457292831,0.0190902659476743,0.429129430200309,0.0706015333211951,0,0,0,0,0,0,943412465.842217,1
11.4,21.419965202213,0.0197335120083625,0.447245827979247,0.0736358694287847,0,0,0,0,0,0,943263772.136902,1
11.43,21.4498839750273,0.0203890699005626,0.465898251177606,0.076762206445622,0,0,0,0,0,0,943115081.596408,1
11.46,21.4798020477423,0.021056827190728,0.485092303586506,0.0799815816785543,0,0,0,0,0,0,942966394.220223,1
11.49,21.5097194203744,0.0217366590794814,0.504833234614278,0.0832949724636073,0,0,0,0,0,0,942817710.007832,1
11.52,21.53963609294,0.0224284285001475,0.525125926030272,0.0867032937378982,0,0,0,0,0,0,942669028.95872,1
11.55,21.5695520654554,0.0231319862415994,0.545974879189873,0.0902073956912054,0,0,0,0,0,0,942520351.072375,1
11.58,21.5994673379371,0.0238471710951427,0.56738420277553,0.0938080615036585,0,0,0,0,0,0,942371676.348281,1
11.61,21.6293819104013,0.0245738100250928,0.589357601087447,0.0975060051758307,0,0,0,0,0,0,942223004.785925,1
11.64,21.6592957828646,0.0253117183626322,0.611898362916378,0.101301869457305,0,0,0,0,0,0,942074336.384793,1
11.67,21.6892089553433,0.026060700022467,0.635009351029587,0.105196223879563,0,0,0,0,0,0,941925671.144371,1
11.7,21.7191214278538,0.026820547741741,0.658692992299567,0.109189562898788,0,0,0,0,0,0,941777009.064146,1
11.73,21.7490332004124,0.0275910433405975,0.682951268503591,0.113282304153927,0,0,0,0,0,0,941628350.143602,1
11.76,21.7789442730355,0.028371958003726,0.707785707820474,0.117474786845044,0,0,0,0,0,0,941479694.382226,1
11.79,21.8088546457395,0.0291630525821683,0.7331973770492,0.121767270236712,0,0,0,0,0,0,941331041.779505,1
11.82,21.8387643185408,0.029964077914609,0.759186874572271,0.126159932290877,0,0,0,0,0,0,941182392.334925,1
11.85,21.8686732914557,0.0307747751673194,0.785754324084695,0.13065286843327,0,0,0,0,0,0,941033746.047972,1
11.88,21.8985815645007,0.0315948761918807,0.812899369107592,0.135246090457125,0,0,0,0,0,0,940885102.918131,1
11.91,21.9284891376921,0.032424103899764,0.840621168303376,0.139939525567571,0,0,0,0,0,0,940736462.94489,1
11.94,21.9583960110463,0.0332621726528065,0.868918391607383,0.144733015569722,0,0,0,0,0,0,940587826.127735,1
11.97,21.9883021845796,0.0341087886685828,0.897789217188676,0.149626316203087,0,0,0,0,0,0,940439192.466151,1
12,22.0182076583085,0.0349636504396392,0.92723132925063,0.154619096624549,0,0,0,0,0,0,940290561.959626,1
12.03,22.0481124322493,0.0358264491655261,0.957241916679677,0.159710939041743,0,0,0,0,0,0,940141934.607645,1
12.06,22.0780165064184,0.0366968691965409,0.987817672548376,0.164901338498295,0,0,0,0,0,0,939993310.409695,1
12.09,22.1079198808321,0.0375745884880664,1.01895479447677,0.170189702811944,0,0,0,0,0,0,939844689.365262,1
12.12,22.1378225555069,0.0384592790643763,1.0506489858537,0.175575352666178,0,0,0,0,0,0,939696071.473832,1
12.15,22.1677245304591,0.0393506074907613,1.08289545791759,0.181057521855608,0,0,0,0,0,0,939547456.734893,1
12.18,22.1976258057051,0.0402482353528199,1.11568893269385,0.186635357684885,0,0,0,0,0,0,939398845.147931,1
12.21,22.2275263812613,0.0411518197417512,1.14902364678401,0.192307921520569,0,0,0,0,0,0,939250236.712431,1
12.24,22.2574262571439,0.0420610137444832,1.18289335599937,0.198074189494937,0,0,0,0,0,0,939101631.427881,1
12.27,22.2873254333695,0.0429754669374718,1.21729134082983,0.203933053360346,0,0,0,0,0,0,938953029.293766,1
12.3,22.3172239099544,0.0438948258830095,1.2522104127364,0.209883321492345,0,0,0,0,0,0,938804430.309575,1
12.33,22.3471216869149,0.0448187346268902,1.28764292125399,0.215923720039363,0,0,0,0,0,0,938655834.474792,1
12.36,22.3770187642674,0.045746835196291,1.32358076188882,0.222052894216425,0,0,0,0,0,0,938507241.788905,1
12.39,22.4069151420283,0.046678768096742,1.36001538479285,0.228269409739952,0,0,0,0,0,0,938358652.2514,1
12.42,22.436810820214,0.0476141728070787,1.39693780419606,0.234571754400406,0,0,0,0,0,0,938210065.861764,1
12.45,22.4667057988408,0.0485526882712893,1.43433860857498,0.24095833976911,0,0,0,0,0,0,938061482.619484,1
12.48,22.4966000779251,0.0494939533861953,1.4722079715348,0.247427503035345,0,0,0,0,0,0,937912902.524046,1
12.51,22.5264936574833,0.0504376074839315,1.51053566337999,0.253977508969416,0,0,0,0,0,0,937764325.574936,1
12.54,22.5563865375317,0.0513832908082205,1.5493110633475,0.260606552007143,0,0,0,0,0,0,937615751.771643,1
12.57,22.5862787180867,0.0523306449834705,1.58852317247448,0.267312758450928,0,0,0,0,0,0,937467181.113651,1
12.6,22.6161701991647,0.0532793134757608,1.62816062707145,0.274094188782274,0,0,0,0,0,0,937318613.600449,1
12.63,22.6460609807821,0.0542289420448138,1.66821171277039,0.280948840080388,0,0,0,0,0,0,937170049.231522,1
12.66,22.6759510629551,0.0551791791860967,1.70866437911591,0.287874648541288,0,0,0,0,0,0,937021488.006358,1
12.69,22.7058404457003,0.0561296765622321,1.74950625466693,0.294869492091587,0,0,0,0,0,0,936872929.924444,1
12.72,22.7357291290338,0.0570800894229437,1.79072466257467,0.301931193090966,0,0,0,0,0,0,936724374.985266,1
12.75,22.7656171129722,0.0580300770128045,1.8323066366026,0.309057521117157,0,0,0,0,0,0,936575823.188311,1
12.78,22.7955043975318,0.0589793029661037,1.87423893755248,0.316246195827114,0,0,0,0,0,0,936427274.533066,1
12.81,22.8253909827289,0.0599274356881922,1.91650807006059,0.323494889887907,0,0,0,0,0,0,936278729.019018,1
12.84,22.8552768685799,0.060874148722717,1.95910029972719,0.33080123197078,0,0,0,0,0,0,936130186.645654,1
12.87,22.8851620551012,0.0618191211042011,2.00200167054211,0.338162809801695,0,0,0,0,0,0,935981647.412461,1
12.9,22.9150465423091,0.0627620376954759,2.04519802256884,0.345577173261652,0,0,0,0,0,0,935833111.318926,1
12.93,22.94493033022,0.0637025895095218,2.0886750098494,0.353041837529975,0,0,0,0,0,0,935684578.364536,1
12.96,22.9748134188503,0.0646404740153224,2.13241811849204,0.360554286263777,0,0,0,0,0,0,935536048.548778,1
12.99,23.0046958082163,0.0655753954273868,2.1764126849038,0.368111974806761,0,0,0,0,0,0,935387521.871138,1
13.02,23.0345774983344,0.0665070649786448,2.22064391413017,0.375712333420556,0,0,0,0,0,0,935238998.331105,1
13.05,23.0644584892209,0.0674352011764677,2.26509689826417,0.383352770531792,0,0,0,0,0,0,935090477.928164,1
13.08,23.0943387808922,0.0683595300416163,2.30975663488746,0.391030675988185,0,0,0,0,0,0,934941960.661804,1
13.11,23.1242183733648,0.0692797853299668,2.35460804550661,0.398743424316966,0,0,0,0,0,0,934793446.531512,1
13.14,23.1540972666548,0.0701957087369104,2.39963599394799,0.406488377979043,0,0,0,0,0,0,934644935.536773,1
13.17,23.1839754607788,0.0711070500843696,2.44482530467544,0.414262890612447,0,0,0,0,0,0,934496427.677077,1
13.2,23.213852955753,0.0720135674904203,2.49016078099551,0.422064310258655,0,0,0,0,0,0,934347922.951909,1
13.23,23.2437297515939,0.0729150275215509,2.5356272231159,0.42988998256559,0,0,0,0,0,0,934199421.360758,1
13.26,23.2736058483177,0.0738112053276337,2.58120944602327,0.437737253961189,0,0,0,0,0,0,934050922.90311,1
13.29,23.3034812459408,0.074701884759725,2.62689229714809,0.44560347479163,0,0,0,0,0,0,933902427.578452,1
13.32,23.3333559444797,0.0755868584708499,2.67266067378452,0.453486002418471,0,0,0,0,0,0,933753935.386273,1
13.35,23.3632299439506,0.0764659279999658,2.71849954023485,0.461382204269134,0,0,0,0,0,0,933605446.326058,1
13.38,23.3931032443699,0.0773389038393365,2.764393944649,0.469289460835404,0,0,0,0,0,0,933456960.397296,1
13.41,23.422975845754,0.0782056054855814,2.81032903553068,0.477205168614777,0,0,0,0,0,0,933308477.599474,1
13.44,23.4528477481192,0.0790658614747013,2.85629007788325,0.485126742989747,0,0,0,0,0,0,933159997.93208,1
13.47,23.4827189514819,0.0799195094014078,2.90226246896933,0.493051621040349,0,0,0,0,0,0,933011521.3946,1
13.5,23.5125894558584,0.0807663959231203,2.94823175365986,0.500977264285501,0,0,0,0,0,0,932863047.986522,1
13.53,23.5424592612651,0.0816063767490144,2.99418363934942,0.50890116134895,0,0,0,0,0,0,932714577.707334,1
13.56,23.5723283677184,0.0824393166145361,3.04010401041618,0.516820830545861,0,0,0,0,0,0,932566110.556523,1
13.59,23.6021967752346,0.0832650892418199,3.08597894220617,0.524733822386383,0,0,0,0,0,0,932417646.533577,1
13.62,23.6320644838301,0.0840835772864661,3.13179471452321,0.532637721992731,0,0,0,0,0,0,932269185.637983,1
13.65,23.6619314935212,0.084894672271158,3.17753782460701,0.540530151426658,0,0,0,0,0,0,932120727.869228,1
13.68,23.6917978043242,0.0856982745066132,3.22319499958386,0.548408771924397,0,0,0,0,0,0,931972273.2268,1
13.71,23.7216634162556,0.0864942930003813,3.26875320837532,0.556271286036468,0,0,0,0,0,0,931823821.710187,1
13.74,23.7515283293317,0.0872826453540124,3.31419967305241,0.564115439669996,0,0,0,0,0,0,931675373.318877,1
13.77,23.7813925435688,0.0880632576491349,3.35952187962375,0.571939024031454,0,0,0,0,0,0,931526928.052356,1
13.8,23.8112560589832,0.0888360643229887,3.40470758824802,0.579739877468042,0,0,0,0,0,0,931378485.910113,1
13.83,23.8411188755915,0.0896010080339696,3.44974484286239,0.587515887206142,0,0,0,0,0,0,931230046.891636,1
13.86,23.8709809934098,0.090358039517747,3.49462198022009,0.595264990985591,0,0,0,0,0,0,931081610.996411,1
13.89,23.9008424124545,0.0911071174345203,3.53932763833184,0.602985178588758,0,0,0,0,0,0,930933178.223927,1
13.92,23.9307031327421,0.0918482082079837,3.58385076430714,0.610674493263683,0,0,0,0,0,0,930784748.573672,1
13.95,23.9605631542888,0.0925812858565701,3.62818062159306,0.618331033040772,0,0,0,0,0,0,930636322.045132,1
13.98,23.990422477111,0.0933063318175429,3.67230679660932,0.625952951942815,0,0,0,0,0,0,930487898.637797,1
14.01,24.020281101225,0.0940233347645041,3.71621920478001,0.633538461088324,0,0,0,0,0,0,930339478.351153,1
14.04,24.0501390266472,0.094732290418884,3.75990809596349,0.641085829688432,0,0,0,0,0,0,930191061.18469,1
14.07,24.079996253394,0.09543320135597,3.80336405928348,0.64859338593781,0,0,0,0,0,0,930042647.137893,1
14.1,24.1098527814817,0.0961260768060301,3.84657802736523,0.656059517800316,0,0,0,0,0,0,929894236.210252,1
14.13,24.1397086109266,0.096810932451075,3.88954127998237,0.663482673690263,0,0,0,0,0,0,929745828.401254,1
14.16,24.1695637417451,0.097487790217797,3.93224544712079,0.67086136305044,0,0,0,0,0,0,929597423.710387,1
14.19,24.1994181739536,0.0981566780672126,3.97468251146715,0.678194156828188,0,0,0,0,0,0,929449022.13714,1
14.22,24.2292719075683,0.0988176297815248,4.01684481033076,0.685479687851043,0,0,0,0,0,0,929300623.680999,1
14.25,24.2591249426056,0.09947068474871,4.0587250370085,0.692716651103637,0,0,0,0,0,0,929152228.341453,1
14.28,24.288977279082,0.100115887745321,4.10031624160341,0.699903803907706,0,0,0,0,0,0,929003836.117991,1
14.31,24.3188289170137,0.100753288717985,4.14161183130845,0.707039966007225,0,0,0,0,0,0,928855447.010099,1
14.34,24.348679856417,0.101382942564057,4.18260557016798,0.714124019560862,0,0,0,0,0,0,928707061.017267,1
14.37,24.3785300973084,0.102004908911881,4.22329157833,0.721154909044033,0,0,0,0,0,0,928558678.138982,1
14.4,24.4083796397041,0.102619251901091,4.26366433080323,0.728131641063037,0,0,0,0,0,0,928410298.374732,1
14.43,24.4382284836205,0.103226039963368,4.30371865573353,0.73505328408382,0,0,0,0,0,0,928261921.724005,1
14.46,24.468076629074,0.103825345604051,4.3434497322151,0.74191896807806,0,0,0,0,0,0,928113548.18629,1
14.49,24.4979240760809,0.104417245184989,4.38285308765209,0.748727884089348,0,0,0,0,0,0,927965177.761074,1
14.52,24.5277708246575,0.105001818708997,4.42192459468711,0.75547928372235,0,0,0,0,0,0,927816810.447847,1
14.55,24.5576168748202,0.105579149606264,4.46066046771345,0.7621724785579,0,0,0,0,0,0,927668446.246095,1
14.58,24.5874622265853,0.106149324523046,4.49905725898808,0.768806839497055,0,0,0,0,0,0,927520085.155308,1
14.61,24.6173068799692,0.10671243311295,4.53711185436323,0.775381796037214,0,0,0,0,0,0,927371727.174973,1
14.64,24.6471508349882,0.10726856783111,4.57482146865421,0.781896835483423,0,0,0,0,0,0,927223372.304579,1
14.67,24.6769940916587,0.107817823731528,4.61218364066166,0.788351502098082,0,0,0,0,0,0,927075020.543615,1
